0.04977973568281935, 0.09679390170164992
0.08722466960352415, 0.09287924332728692
0.12907488986784132, 0.10384313725490203
0.0646475770925109, 0.011369309838472896
0.2529735682819383, 0.02479506780685853
0.3410792951541849, 0.10042493737583148
0.3542951541850219, 0.027942947222942133
0.3300660792951541, -0.02833026690852547
0.3410792951541849, -0.04516329791828616
0.38237885462555055, -0.04714010538135954
0.4451541850220264, -0.021311911548760415
0.14229074889867832, -0.06958002936857555
0.13953744493392067, -0.08575412455731185
0.09052863436123343, -0.09930007774034716
0.130726872246696, -0.17633475857303266
0.11585903083700433, -0.38273369612162045
