ew,em,predicted_em,L_line
2.8146362911359097,8.925557357884081e+55,8.660905523723391e+55,4.7763106256371275e+33
3.414056613693207,5.75595621503096e+55,1.971678567294773e+55,5.811384801256222e+33
9.54660893151953,3.0033831104540495e+57,1.1976611863506741e+57,1.67886324305956e+34
0.8387411880213879,4.7927349025228e+54,6.935974743548962e+55,1.381088003279058e+33
16.062850216369338,1.614867207380874e+57,2.7265080834102784e+56,2.7687417879926066e+34
27.524894412019442,1.7150459045002154e+58,1.656168992216703e+58,5.245628306702527e+34
0.6139124873065422,2.4753122093518007e+54,1.0734190692486761e+55,1.809316179128185e+33
1.4503763613701623,3.6049072528674665e+54,2.4436675434986684e+54,4.293651407302593e+33
6.37777004458508,1.253037159813639e+56,1.4843625212241315e+56,1.9037210305401071e+34
2.7496895655552165,9.537383534348219e+54,1.7330235049885495e+55,8.152545667694419e+33
2.755458423041837,8.842808882570764e+54,3.945274881528796e+54,8.169737030661233e+33
8.106330649005706,2.500973461289358e+56,2.3964872740764916e+56,2.4377300046268546e+34
0.03184966912421432,7.8714283185209e+53,1.2006378600179682e+54,8.770978195353273e+31
4.009182617103233,2.7772088619983507e+56,7.293061798503969e+55,1.202809843073056e+34
0.019415627841586524,3.2164360929138003e+53,4.223606226373458e+54,5.12990489924304e+31
5.2879497612304736,1.1158837298596514e+56,1.6602852436940861e+55,1.5778979525917114e+34
11.83570938121093,8.82886579636325e+56,1.0085108331686274e+57,3.6533292467310584e+34
0.091434922424541,5.150816440261236e+53,2.914314351595539e+53,2.6365724770916052e+32
2.4785205984034278,6.619175952133164e+55,1.7702485798786327e+55,7.373208897123368e+33
2.754433390253675,3.6700438689098845e+55,4.0300187713284e+54,8.181738083473454e+33
10.138651966092125,3.1923979200074e+56,2.447963447361988e+56,3.0826683429075374e+34
0.042545245677840834,2.778567318325915e+53,2.066801306780694e+54,1.1860696891589924e+32
0.15674986152270487,6.6323489652266004e+53,4.705129074868783e+53,4.582608292263558e+32
3.374572326007132,6.86789841208511e+55,2.8580472310312034e+55,1.0051408853404042e+34
3.3085402069517738,3.872627543327757e+55,6.506421821950324e+54,9.83423669455105e+33
13.09751724070371,2.8885236909782614e+56,3.952210571962836e+56,3.9670293753948813e+34
0.4420482322594639,6.804847714192122e+54,8.697694873838397e+54,1.3111793890319877e+33
0.34991302517886835,5.1543713846952905e+54,1.980053762351167e+54,1.0354022700313453e+33
6.08523230171863,2.2683121497897913e+56,1.2027485500891366e+56,1.8252411504023844e+34
5.978469659039536,1.3371157051643076e+56,2.738089604556865e+55,1.7888639677653946e+34
16.32312218526638,5.564928584358061e+56,1.6632039818880658e+57,4.920559034350926e+34
