0.09697624190064796, 3.3748636191578907
0.10647948164146853, 2.342713201500582
0.0857451403887689, 1.4081735316844761
0.014902807775378002, 0.9608674605000678
0.1444924406047517, 0.8819236729102915
0.1600431965442764, 0.8039051721223132
0.15831533477321807, 0.6773441629824255
0.26889848812095035, 0.6959199965033731
0.7311015118790496, 0.7408524843785695
0.8339092872570195, 1.6163069841010667
0.8494600431965444, 1.139090316073684
0.9868250539956802, 0.9627180341036645
0.10475161987041032, -1.9997699153139905
0.09006479481641472, -2.593579730116436
0.1280777537796976, -2.749672809680379
0.1306695464362852, -4.044653747287845
0.1444924406047517, -3.9376639559556894
